danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,category
0.694,0.615,5,-8.181,0,0.0351,0.545,0.848,0.0812,0.848,94.038,179250,4,Chill
0.497,0.0538,7,-20.314,0,0.0455,0.977,0.0087,0.0978,0.15,131.24,285307,3,Chill
0.672,0.608,7,-8.051,0,0.029,0.34,0.00216,0.228,0.38,128.03,226907,4,Chill
0.375,0.218,4,-18.001,0,0.0372,0.931,0.843,0.121,0.237,176.957,263536,4,Chill
0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,4,Chill
0.74,0.655,5,-5.658,0,0.121,0.249,0.000771,0.127,0.307,130.002,185524,4,Chill
0.392,0.737,8,-3.882,1,0.0857,0.0523,0.000141,0.244,0.402,139.956,230571,4,Chill
0.228,0.165,5,-18.447,0,0.0512,0.955,0.937,0.373,0.0901,64.075,123750,3,Chill
0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,188174,4,Chill
0.508,0.173,9,-16.946,0,0.041,0.928,0.951,0.122,0.197,62.343,192573,4,Chill
0.729,0.322,2,-7.443,1,0.0368,0.0947,0.94,0.134,0.313,86.029,103256,4,Chill
0.697,0.669,0,-8.762,0,0.043,0.00115,0.371,0.0895,0.249,126.028,212506,4,Chill
0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.573,84.383,256000,4,Chill
0.67,0.653,9,-8.598,0,0.0342,0.0186,0.878,0.112,0.0606,123.0,397815,4,Chill
0.555,0.0897,8,-15.517,1,0.0446,0.98,0.941,0.12,0.223,71.376,190125,3,Chill
0.593,0.944,0,-4.387,1,0.036,0.106,0.0178,0.161,0.0846,127.966,153750,4,Chill
0.655,0.104,0,-20.225,1,0.122,0.944,0.956,0.113,0.192,160.05,135000,4,Chill
0.45,0.164,0,-18.278,1,0.0363,0.953,0.499,0.116,0.323,114.467,208500,4,Chill
0.756,0.422,11,-12.967,0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,304133,4,Chill
0.625,0.585,10,-7.774,1,0.0426,0.694,0.871,0.295,0.169,93.22,118064,4,Chill
0.509,0.0779,5,-23.515,0,0.0514,0.86,0.862,0.136,0.0751,120.477,288443,4,Chill
0.457,0.292,4,-12.165,0,0.0313,0.824,0.61,0.0924,0.139,53.986,204038,4,Chill
0.721,0.385,7,-14.226,1,0.339,0.88,0.841,0.177,0.378,87.993,133807,4,Chill
0.614,0.197,3,-10.24,1,0.0417,0.579,0.631,0.13,0.265,80.079,111000,4,Chill
0.491,0.101,10,-19.255,1,0.0313,0.919,0.42,0.0975,0.147,88.182,175745,4,Chill
0.613,0.88,2,-6.569,0,0.0437,0.0294,0.896,0.169,0.0537,123.023,243009,4,Chill
0.458,0.0533,10,-20.472,0,0.0289,0.863,0.138,0.11,0.155,96.864,163591,4,Chill
0.337,0.42,7,-11.749,1,0.0423,0.433,7.16e-06,0.528,0.436,82.896,235533,4,Chill
0.809,0.418,7,-16.612,1,0.248,0.764,0.799,0.0966,0.523,119.019,193613,4,Chill
0.422,0.165,2,-15.683,0,0.0415,0.923,0.902,0.147,0.163,119.333,239037,4,Chill
0.719,0.28,5,-15.56,0,0.0403,0.582,0.557,0.0695,0.232,75.01,147200,4,Chill
0.48,0.0536,1,-13.814,1,0.0395,0.95,0.112,0.0925,0.275,113.381,380445,4,Chill
0.562,0.392,8,-13.203,0,0.377,0.741,0.409,0.0829,0.705,83.611,125714,4,Chill
0.392,0.0946,9,-18.784,1,0.0285,0.953,0.702,0.107,0.087,92.183,265317,4,Chill
0.687,0.624,10,-4.759,0,0.0337,0.431,0.864,0.109,0.21,141.996,155493,4,Chill
0.647,0.228,2,-19.288,1,0.0668,0.841,0.00149,0.108,0.189,119.828,197000,4,Chill
0.65,0.565,6,-6.479,0,0.035,0.162,0.0,0.891,0.566,140.793,253467,4,Chill
0.583,0.246,1,-16.886,1,0.0322,0.782,0.699,0.457,0.163,117.991,134746,4,Chill
0.739,0.528,0,-7.861,0,0.0391,0.323,0.576,0.123,0.931,145.996,112603,4,Chill
0.401,0.111,11,-21.475,1,0.0338,0.868,0.376,0.117,0.186,145.12,183688,3,Chill
0.701,0.477,0,-10.71,1,0.0298,0.358,4.49e-06,0.656,0.225,98.954,279160,4,Chill
0.695,0.204,1,-16.089,1,0.0397,0.704,0.918,0.623,0.417,102.012,180000,4,Chill
0.745,0.292,6,-9.382,1,0.16,0.817,0.832,0.106,0.696,82.013,120000,4,Chill
0.71,0.338,8,-13.871,1,0.137,0.581,0.896,0.106,0.157,80.029,84000,4,Chill
0.639,0.365,4,-11.768,0,0.0256,0.878,0.165,0.0953,0.189,106.182,376440,4,Chill
0.483,0.896,7,-5.206,1,0.0887,0.186,0.00019,0.965,0.392,128.21,207198,4,Chill
0.754,0.398,11,-8.963,0,0.178,0.00534,0.959,0.0994,0.616,193.089,243693,4,Chill
0.483,0.0432,11,-28.331,0,0.0439,0.993,0.941,0.0984,0.268,73.086,225545,4,Chill
0.781,0.0805,0,-24.618,0,0.0477,0.915,0.311,0.0884,0.491,119.836,229427,4,Chill
0.73,0.586,2,-7.811,0,0.04,0.658,0.364,0.109,0.0809,99.963,172950,4,Chill
0.705,0.397,11,-11.009,1,0.121,0.65,0.924,0.118,0.102,75.057,76800,4,Chill
0.748,0.168,1,-18.847,1,0.0939,0.984,0.949,0.11,0.591,121.776,190875,4,Chill
0.449,0.192,6,-15.068,0,0.0391,0.936,0.963,0.0985,0.195,77.059,130325,4,Chill
0.519,0.2,2,-16.671,1,0.038,0.886,0.121,0.159,0.278,86.701,125538,5,Chill
0.777,0.744,7,-10.861,1,0.0494,0.465,0.511,0.0522,0.74,92.017,299640,4,Chill
0.801,0.478,7,-9.694,0,0.0577,0.846,0.277,0.215,0.648,106.0,243560,4,Chill
0.428,0.0183,9,-36.402,1,0.0374,0.994,0.932,0.102,0.339,141.326,133917,4,Chill
0.433,0.11,7,-15.895,1,0.055,0.975,0.933,0.109,0.404,73.186,174824,4,Chill
0.744,0.332,0,-15.331,1,0.0947,0.478,0.894,0.0642,0.525,80.014,144182,4,Chill
0.807,0.418,9,-10.145,1,0.0513,0.497,0.0,0.119,0.527,99.935,158000,4,Chill
0.55,0.667,7,-8.613,1,0.0776,0.57,0.0,0.705,0.763,82.767,254853,4,Chill
0.76,0.686,9,-9.05,0,0.0664,0.179,0.864,0.147,0.199,109.009,134312,4,Chill
0.642,0.793,5,-10.305,0,0.037,0.228,0.944,0.11,0.212,123.001,224634,4,Chill
0.628,0.409,2,-14.348,1,0.0306,0.498,0.00565,0.29,0.755,93.005,246040,4,Chill
0.498,0.198,3,-11.364,1,0.0349,0.981,0.851,0.113,0.263,61.678,432671,4,Chill
0.665,0.946,1,-5.215,0,0.0373,0.00186,0.648,0.198,0.133,120.0,216500,4,Chill
0.653,0.237,5,-18.36,1,0.0443,0.912,0.846,0.1,0.601,122.33,254735,4,Chill
0.594,0.567,8,-13.506,1,0.0366,0.812,0.917,0.109,0.184,85.014,166588,4,Chill
0.771,0.456,5,-9.351,0,0.0329,0.429,0.634,0.104,0.58,96.002,213814,4,Chill
0.681,0.163,11,-22.597,1,0.165,0.881,7.62e-05,0.0688,0.771,69.283,292400,4,Chill
0.485,0.0873,5,-20.686,0,0.0349,0.937,0.925,0.241,0.0947,76.406,206784,4,Chill
0.65,0.903,4,-5.478,1,0.0436,0.0655,0.779,0.134,0.0681,129.043,453069,4,Chill
0.651,0.709,4,-7.842,1,0.037,0.00461,0.00744,0.0771,0.126,121.02,257985,4,Chill
0.685,0.445,8,-14.236,1,0.0369,0.539,0.866,0.0906,0.448,131.023,235703,4,Chill
0.737,0.333,2,-16.365,1,0.0457,0.914,0.908,0.102,0.819,124.647,255252,4,Chill
0.461,0.868,5,-10.24,1,0.0611,0.351,0.777,0.246,0.0302,123.99,256860,4,Chill
0.449,0.161,7,-15.556,1,0.0375,0.941,0.888,0.107,0.0511,81.184,182562,3,Chill
0.756,0.171,1,-14.819,1,0.0505,0.634,0.764,0.0738,0.358,176.035,163651,4,Chill
0.671,0.204,0,-16.153,1,0.0379,0.919,0.931,0.122,0.358,62.944,131158,4,Chill
0.524,0.351,7,-13.245,0,0.0694,0.828,0.82,0.118,0.239,159.81,138000,4,Chill
0.843,0.392,9,-11.252,0,0.033,0.657,0.872,0.11,0.214,129.814,85160,4,Chill
0.488,0.341,11,-15.415,0,0.0476,0.924,0.827,0.141,0.415,182.082,187994,4,Chill
0.677,0.238,4,-17.911,0,0.0353,0.867,0.771,0.135,0.235,86.032,159164,4,Chill
0.659,0.861,10,-6.95,0,0.0861,0.016,0.181,0.132,0.321,124.998,186107,4,Chill
0.495,0.306,9,-11.173,0,0.0303,0.777,0.0,0.887,0.356,108.416,187179,4,Chill
0.504,0.962,6,-5.118,0,0.045,0.0359,0.0665,0.322,0.104,119.999,237251,4,Chill
0.71,0.481,8,-11.914,1,0.113,0.535,0.768,0.257,0.22,130.024,187385,4,Chill
0.659,0.415,5,-11.29,0,0.0368,0.419,0.875,0.119,0.152,150.009,148800,4,Chill
0.796,0.532,8,-10.361,0,0.0681,0.734,0.895,0.183,0.47,86.998,160000,4,Chill
0.791,0.267,5,-10.103,0,0.0644,0.718,0.942,0.105,0.707,145.92,131520,4,Chill
0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4,Chill
0.701,0.24,0,-10.746,1,0.0576,0.443,0.251,0.0871,0.0407,143.838,81667,4,Chill
0.397,0.0861,2,-20.065,1,0.0425,0.987,0.937,0.106,0.308,123.738,182671,4,Chill
0.438,0.84,5,-6.303,0,0.0345,0.115,0.0416,0.95,0.86,92.182,252790,4,Chill
0.843,0.4,8,-5.576,0,0.103,0.49,0.0,0.125,0.927,100.728,223573,4,Chill
0.745,0.298,11,-12.227,0,0.0383,0.805,0.926,0.144,0.234,100.022,123600,4,Chill
0.789,0.259,6,-10.641,1,0.101,0.16,0.229,0.0858,0.364,142.069,129349,4,Chill
0.648,0.916,0,-6.057,1,0.0418,0.049,0.642,0.177,0.324,137.999,167142,4,Chill
0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,297853,4,Chill
0.482,0.202,7,-14.18,1,0.0364,0.975,0.928,0.118,0.219,111.652,146021,4,Chill
0.715,0.545,8,-11.392,0,0.258,0.323,0.817,0.0852,0.355,74.984,76800,4,Chill
0.674,0.443,6,-13.517,0,0.0448,0.787,0.0188,0.113,0.238,106.759,284427,4,Chill
0.537,0.186,8,-22.897,1,0.0387,0.86,0.899,0.118,0.158,104.984,158042,4,Chill
0.716,0.746,8,-7.589,1,0.113,0.106,0.781,0.222,0.425,136.003,171470,3,Chill
0.275,0.0947,0,-21.118,1,0.0321,0.95,0.637,0.113,0.103,83.011,287131,4,Chill
0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,285014,4,Chill
0.438,0.621,0,-5.491,0,0.0328,0.222,0.777,0.0883,0.402,151.882,259360,4,Chill
0.298,0.193,2,-17.0,1,0.0358,0.97,0.883,0.12,0.0685,106.155,223000,4,Chill
0.545,0.424,0,-17.181,0,0.0896,0.401,0.958,0.171,0.196,160.026,139500,4,Chill
0.67,0.207,9,-15.063,1,0.0313,0.732,0.914,0.108,0.153,120.017,131749,4,Chill
0.703,0.339,8,-12.638,1,0.0892,0.904,0.885,0.11,0.335,61.981,118342,4,Chill
0.561,0.748,2,-7.368,1,0.0437,0.0898,0.0255,0.106,0.0393,126.082,207738,4,Chill
0.647,0.773,4,-5.893,0,0.0403,0.00854,0.0107,0.714,0.0682,121.997,174344,4,Chill
0.735,0.286,7,-14.844,1,0.0443,0.828,0.825,0.104,0.189,134.031,132537,4,Chill
0.374,0.0852,10,-21.29,0,0.0357,0.901,0.00806,0.106,0.158,75.706,339893,3,Chill
0.542,0.2,10,-18.757,1,0.0518,0.831,0.941,0.173,0.119,78.002,110000,4,Chill
0.448,0.549,4,-8.66,1,0.0408,0.447,0.595,0.0747,0.189,152.14,340037,4,Chill
0.582,0.636,5,-9.767,1,0.0377,0.0502,0.897,0.117,0.672,82.019,291520,4,Chill
0.586,0.525,1,-7.163,0,0.0616,0.111,0.0,0.134,0.507,133.63,260253,4,Chill
0.706,0.349,6,-8.125,1,0.0302,0.791,0.0,0.108,0.624,94.058,238220,4,Chill
0.753,0.293,0,-13.288,0,0.0479,0.896,0.862,0.112,0.334,84.001,150162,4,Chill
0.7,0.654,8,-9.446,1,0.0378,0.213,0.851,0.0531,0.787,96.994,249227,4,Chill
0.593,0.243,10,-9.771,0,0.0438,0.959,0.939,0.124,0.251,139.814,154286,4,Chill
0.381,0.28,5,-15.206,0,0.0508,0.92,0.00157,0.701,0.187,142.382,410773,3,Chill
0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,155880,4,Chill
0.529,0.188,3,-15.854,1,0.0335,0.95,0.812,0.118,0.207,117.698,200908,3,Chill
0.372,0.126,7,-16.735,1,0.0334,0.909,0.72,0.0906,0.127,83.16,211080,4,Chill
0.552,0.145,8,-10.472,1,0.0426,0.898,0.567,0.304,0.361,117.431,302723,4,Chill
0.442,0.146,9,-21.261,1,0.0366,0.912,0.927,0.114,0.101,49.699,159721,4,Chill
0.621,0.575,11,-6.243,1,0.0564,0.265,0.0,0.0932,0.343,117.887,203610,4,Chill
0.582,0.259,11,-12.943,1,0.0291,0.722,0.897,0.103,0.123,100.126,79103,4,Chill
0.729,0.818,9,-6.569,0,0.0499,0.176,0.000403,0.302,0.438,123.997,187747,4,Chill
0.661,0.818,2,-5.9,1,0.0291,0.182,0.000995,0.0527,0.79,147.544,266333,4,Chill
0.506,0.869,9,-8.225,0,0.0352,0.000147,0.879,0.0773,0.157,125.995,216496,4,Chill
0.734,0.584,6,-10.721,0,0.0357,0.124,0.852,0.0802,0.04,119.007,344893,4,Chill
0.656,0.389,1,-11.957,1,0.0286,0.793,0.848,0.173,0.207,139.946,172857,4,Chill
0.445,0.102,3,-17.965,1,0.05,0.931,0.918,0.134,0.108,112.378,126429,4,Chill
0.527,0.103,1,-20.446,0,0.0326,0.982,0.942,0.107,0.062,102.908,142792,4,Chill
0.362,0.17,0,-18.193,0,0.0338,0.936,0.879,0.109,0.156,107.442,291320,4,Chill
0.604,0.167,9,-13.728,1,0.0426,0.966,0.128,0.12,0.174,148.741,310107,4,Chill
0.819,0.309,2,-12.745,0,0.0429,0.859,0.892,0.121,0.66,131.205,120810,4,Chill
0.764,0.489,7,-9.41,1,0.0332,0.249,0.00176,0.0894,0.496,119.953,207628,4,Chill
0.49,0.165,8,-16.213,1,0.0409,0.958,0.839,0.0957,0.49,118.765,161270,4,Chill
0.884,0.266,9,-12.246,1,0.0518,0.925,0.91,0.103,0.41,119.999,265493,4,Chill
0.362,0.215,3,-17.537,1,0.0354,0.906,0.95,0.137,0.223,112.431,145306,4,Chill
0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,189109,4,Chill
0.575,0.405,4,-9.131,1,0.0357,0.728,0.0,0.112,0.27,159.99,245196,4,Chill
0.453,0.307,7,-9.969,1,0.0485,0.839,0.0,0.311,0.308,99.586,105253,3,Chill
0.597,0.377,0,-9.969,1,0.0356,0.621,0.0,0.966,0.235,84.043,307640,4,Chill
0.407,0.222,11,-16.568,1,0.0309,0.931,0.94,0.101,0.123,120.09,116000,4,Chill
0.528,0.0682,9,-20.915,1,0.0344,0.945,0.966,0.12,0.11,102.114,171458,4,Chill
0.382,0.159,2,-19.736,0,0.0349,0.932,0.901,0.113,0.222,63.472,190558,4,Chill
0.732,0.218,2,-19.595,1,0.0992,0.923,0.947,0.288,0.162,137.871,170435,4,Chill
0.604,0.638,5,-8.235,1,0.029,0.0564,0.0,0.965,0.784,125.867,224907,4,Chill
0.484,0.63,7,-8.566,1,0.0433,0.0064,0.526,0.102,0.3,96.993,180619,4,Chill
0.66,0.852,8,-5.581,1,0.0337,0.013,0.111,0.276,0.203,122.039,257678,4,Chill
0.364,0.433,11,-7.154,1,0.0322,0.48,0.0,0.465,0.237,117.376,206375,5,Chill
0.645,0.174,11,-14.941,1,0.0461,0.911,0.904,0.113,0.0882,171.973,124186,4,Chill
0.328,0.228,2,-14.744,0,0.0365,0.958,0.917,0.137,0.14,48.363,223435,4,Chill
0.635,0.288,8,-17.779,1,0.0297,0.891,0.901,0.155,0.143,131.985,318000,4,Chill
0.835,0.542,7,-11.611,0,0.0545,0.546,0.838,0.108,0.64,120.988,307625,4,Chill
0.535,0.0467,3,-18.507,1,0.0489,0.986,0.000325,0.114,0.125,133.938,216655,4,Chill
0.561,0.1,5,-14.022,1,0.0312,0.976,0.11,0.137,0.186,51.135,235126,4,Chill
0.682,0.499,11,-5.712,0,0.0432,0.4,0.88,0.176,0.622,78.005,116923,4,Chill
0.604,0.324,6,-8.465,0,0.0963,0.927,0.928,0.127,0.254,145.826,131597,4,Chill
0.725,0.571,7,-9.183,1,0.0356,0.106,0.759,0.208,0.285,114.991,212500,4,Chill
0.415,0.148,8,-19.697,1,0.0355,0.988,0.958,0.129,0.303,54.914,152696,4,Chill
0.307,0.104,5,-17.154,1,0.035,0.983,0.0428,0.112,0.305,83.578,288150,4,Chill
0.444,0.826,11,-5.239,1,0.0771,0.0203,0.0,0.382,0.327,149.97,250400,4,Chill
0.65,0.499,2,-9.464,1,0.0286,0.61,0.00101,0.104,0.753,110.297,252600,4,Chill
0.713,0.17,0,-13.342,0,0.0794,0.875,0.897,0.0833,0.365,149.989,128000,4,Chill
0.472,0.0541,0,-16.523,1,0.0393,0.958,4.75e-06,0.0803,0.194,111.642,326020,4,Chill
0.497,0.943,10,-5.007,1,0.0306,9.71e-05,0.926,0.107,0.491,119.999,182125,4,Chill
0.635,0.334,0,-10.036,1,0.056,0.437,0.767,0.0983,0.135,79.986,102000,3,Chill
0.769,0.46,11,-11.988,0,0.345,0.338,0.0693,0.477,0.215,126.026,179048,4,Chill
0.749,0.425,10,-13.437,1,0.043,0.29,0.823,0.176,0.341,140.071,129906,4,Chill
0.542,0.835,4,-7.466,1,0.0347,0.0545,0.792,0.184,0.226,95.011,153164,4,Chill
0.698,0.261,5,-16.092,0,0.0472,0.962,0.952,0.109,0.392,131.948,141375,4,Chill
0.442,0.0254,1,-28.016,1,0.0373,0.991,0.955,0.1,0.188,89.566,137750,4,Chill
0.471,0.173,7,-9.246,1,0.0403,0.978,7.4e-06,0.11,0.454,125.682,246967,4,Christian & Gospel
0.73,0.598,2,-6.46,1,0.0498,0.258,0.0,0.332,0.234,81.489,180173,4,Christian & Gospel
0.555,0.582,8,-5.354,1,0.028,0.871,0.0,0.362,0.475,93.149,256452,3,Christian & Gospel
0.373,0.688,11,-5.72,1,0.0526,0.271,0.0,0.131,0.462,148.225,240097,3,Christian & Gospel
0.714,0.43,10,-5.886,0,0.0328,0.492,0.0,0.104,0.548,98.968,310344,4,Christian & Gospel
0.498,0.229,5,-12.407,1,0.0325,0.65,0.00811,0.103,0.121,92.793,176853,4,Christian & Gospel
0.621,0.374,2,-10.214,1,0.0339,0.42,0.174,0.216,0.274,120.059,254693,4,Christian & Gospel
0.619,0.514,11,-10.348,1,0.366,0.575,0.00499,0.0914,0.393,81.968,162354,4,Christian & Gospel
0.666,0.858,7,-5.0,1,0.0458,0.00816,0.000184,0.0854,0.262,118.018,214600,4,Christian & Gospel
0.418,0.936,10,-4.558,1,0.0794,0.000692,0.0,0.224,0.495,147.941,256392,4,Christian & Gospel
0.331,0.888,7,-6.439,1,0.0704,7.57e-05,4.98e-06,0.0682,0.415,154.931,287487,4,Christian & Gospel
0.373,0.61,4,-5.797,1,0.0535,0.142,2.18e-05,0.0804,0.371,124.838,259187,4,Christian & Gospel
0.265,0.556,10,-7.056,1,0.037,0.536,0.0,0.0838,0.159,146.04,629133,3,Christian & Gospel
0.538,0.374,1,-8.406,0,0.049,0.725,0.0,0.0997,0.18,79.711,257896,4,Christian & Gospel
0.527,0.84,0,-6.665,0,0.0366,0.00593,0.0,0.985,0.448,111.908,255045,4,Christian & Gospel
0.496,0.784,7,-5.992,1,0.0287,0.00155,0.0118,0.312,0.473,94.996,269353,4,Christian & Gospel
0.584,0.725,1,-4.621,0,0.0509,0.0967,0.0,0.0375,0.688,148.967,193501,4,Christian & Gospel
0.28,0.722,7,-6.721,1,0.0979,0.269,0.0,0.253,0.395,78.045,581939,4,Christian & Gospel
0.401,0.467,2,-6.678,1,0.0289,0.139,0.0,0.11,0.0935,143.792,261662,4,Christian & Gospel
0.554,0.69,4,-4.92,1,0.0451,0.0801,0.0,0.144,0.191,123.689,343799,4,Christian & Gospel
0.667,0.607,2,-6.283,1,0.0366,0.507,0.0,0.11,0.394,120.05,265729,4,Christian & Gospel
0.258,0.483,9,-9.173,1,0.0364,0.44,0.0,0.96,0.135,159.963,339997,3,Christian & Gospel
0.387,0.748,1,-7.353,1,0.0496,0.0134,1.03e-06,0.0865,0.423,143.889,312219,4,Christian & Gospel
0.418,0.561,6,-7.714,1,0.238,0.0604,0.0,0.303,0.612,175.541,163636,4,Christian & Gospel
0.504,0.902,7,-5.185,1,0.0581,0.000132,0.0,0.766,0.343,129.969,262017,4,Christian & Gospel
0.361,0.714,8,-5.734,1,0.043,0.223,0.0,0.53,0.257,150.002,296800,4,Christian & Gospel
0.74,0.794,11,-3.901,0,0.178,0.0161,0.0,0.344,0.682,96.021,192893,4,Christian & Gospel
0.437,0.668,2,-6.329,1,0.0426,0.331,8.26e-06,0.0971,0.437,73.8,231773,4,Christian & Gospel
0.576,0.389,7,-9.858,1,0.0386,0.584,0.000228,0.117,0.38,119.537,335597,4,Christian & Gospel
0.529,0.303,6,-13.027,1,0.052,0.834,0.00264,0.109,0.294,91.524,224032,4,Christian & Gospel
0.772,0.84,6,-3.371,0,0.034,0.178,0.00309,0.0844,0.711,140.003,165681,4,Christian & Gospel
0.58,0.925,4,-5.687,0,0.0713,0.0041,0.0599,0.462,0.0873,124.026,165968,4,Christian & Gospel
0.439,0.651,4,-7.186,1,0.0372,0.767,0.0,0.236,0.429,147.875,223640,4,Christian & Gospel
0.713,0.35,4,-12.22,0,0.0721,0.83,0.00388,0.109,0.329,98.152,166531,4,Christian & Gospel
0.412,0.798,2,-3.498,1,0.0407,0.00464,0.0,0.0963,0.316,139.986,339011,4,Christian & Gospel
0.449,0.446,5,-8.277,1,0.0286,0.653,0.0,0.0788,0.352,91.891,243000,4,Christian & Gospel
0.492,0.655,4,-6.253,1,0.038,0.569,0.0,0.168,0.42,124.047,307250,4,Christian & Gospel
0.328,0.356,9,-10.685,1,0.0333,0.803,0.0,0.791,0.366,179.944,333547,4,Christian & Gospel
0.59,0.838,0,-6.146,1,0.0305,0.00221,4.68e-06,0.105,0.641,130.15,194534,4,Christian & Gospel
0.283,0.498,2,-9.446,1,0.0368,0.0576,0.0,0.385,0.307,134.259,677119,4,Christian & Gospel
0.342,0.276,7,-10.038,1,0.0334,0.828,0.0,0.151,0.428,83.219,263213,5,Christian & Gospel
0.453,0.59,8,-7.378,1,0.0307,0.131,0.0,0.0566,0.163,135.95,329097,4,Christian & Gospel
0.631,0.596,0,-7.222,0,0.0417,0.179,0.0,0.107,0.379,156.022,138846,4,Christian & Gospel
0.58,0.598,2,-6.446,1,0.0338,0.467,2.56e-06,0.144,0.403,135.945,317360,4,Christian & Gospel
0.453,0.524,2,-6.213,1,0.0362,0.411,0.0,0.888,0.179,139.905,343052,4,Christian & Gospel
0.358,0.836,1,-4.468,0,0.0475,0.0422,0.0,0.211,0.14,177.861,368590,4,Christian & Gospel
0.724,0.719,6,-5.688,0,0.124,0.181,3.52e-06,0.0801,0.561,140.019,164571,4,Christian & Gospel
0.503,0.528,4,-6.336,1,0.0253,0.681,1.84e-05,0.258,0.294,92.011,147317,4,Christian & Gospel
0.739,0.51,10,-10.304,0,0.0484,0.0813,0.000704,0.13,0.588,150.002,153400,4,Christian & Gospel
0.611,0.636,9,-6.031,1,0.0853,0.182,0.0,0.125,0.933,110.039,167137,4,Christian & Gospel
0.628,0.752,3,-6.106,0,0.0336,0.0636,0.00588,0.0933,0.615,137.981,252825,4,Christian & Gospel
0.515,0.413,1,-10.847,0,0.0507,0.361,2.24e-05,0.108,0.101,85.177,196941,3,Christian & Gospel
0.419,0.537,1,-7.992,1,0.0281,0.0977,0.0,0.0663,0.194,137.89,281739,4,Christian & Gospel
0.494,0.509,11,-8.025,1,0.0323,0.492,0.0,0.102,0.315,93.694,281001,4,Christian & Gospel
0.275,0.324,8,-10.211,1,0.0297,0.561,0.0,0.504,0.342,138.449,360224,3,Christian & Gospel
0.776,0.826,6,-4.527,1,0.0278,0.185,1.59e-06,0.137,0.968,117.02,226469,4,Christian & Gospel
0.72,0.834,0,-4.89,1,0.117,0.037,0.0,0.14,0.81,122.026,255736,4,Christian & Gospel
0.418,0.858,7,-5.367,1,0.0402,0.00403,0.0,0.524,0.163,86.529,233805,4,Christian & Gospel
0.558,0.472,6,-8.264,1,0.0296,0.571,0.0,0.105,0.276,144.07,239933,4,Christian & Gospel
0.324,0.507,5,-9.871,1,0.0325,0.244,0.00225,0.765,0.19,139.846,222868,4,Christian & Gospel
0.792,0.682,5,-6.416,0,0.0582,0.342,2.28e-06,0.154,0.523,112.95,146549,4,Christian & Gospel
0.566,0.606,7,-10.859,0,0.0685,0.0809,0.000419,0.072,0.119,128.07,206250,4,Christian & Gospel
0.534,0.579,5,-7.855,1,0.0288,0.738,0.000643,0.102,0.374,114.184,310102,4,Christian & Gospel
0.406,0.463,0,-7.635,1,0.0326,0.368,0.0,0.112,0.0959,129.709,314427,4,Christian & Gospel
0.59,0.622,2,-6.738,1,0.0333,0.762,0.0,0.15,0.341,113.863,412748,4,Christian & Gospel
0.827,0.336,2,-8.915,0,0.443,0.374,0.0,0.108,0.618,121.811,125806,4,Christian & Gospel
0.25,0.719,7,-6.116,1,0.0446,0.0457,3.18e-06,0.508,0.187,135.322,455339,4,Christian & Gospel
0.244,0.745,8,-5.239,1,0.0605,0.121,0.0,0.197,0.396,83.546,236096,4,Christian & Gospel
0.6,0.821,2,-5.483,1,0.0359,0.00456,0.0,0.304,0.54,108.017,249444,4,Christian & Gospel
0.538,0.722,6,-7.149,0,0.0374,0.0293,0.0,0.186,0.589,91.946,275946,4,Christian & Gospel
0.561,0.522,4,-8.335,1,0.0346,0.503,0.0,0.0891,0.22,131.974,244971,4,Christian & Gospel
0.487,0.54,3,-8.861,0,0.0564,0.0499,2.6e-06,0.099,0.374,160.184,195500,4,Christian & Gospel
0.411,0.67,4,-5.327,1,0.0404,0.416,0.0,0.686,0.279,127.841,439267,4,Christian & Gospel
0.605,0.919,0,-5.753,1,0.0618,0.00794,2.51e-06,0.33,0.255,125.994,506667,4,Christian & Gospel
0.536,0.319,9,-9.985,1,0.0297,0.746,0.0,0.134,0.23,125.857,246360,4,Christian & Gospel
0.228,0.588,9,-6.71,1,0.0392,0.11,0.0,0.0854,0.151,152.147,555907,3,Christian & Gospel
0.528,0.706,1,-5.872,1,0.0517,0.237,0.0,0.0956,0.499,128.068,209998,4,Christian & Gospel
0.753,0.493,1,-7.6,1,0.0422,0.017,0.032,0.13,0.128,92.062,187826,4,Christian & Gospel
0.518,0.579,8,-9.231,0,0.16,0.58,0.0,0.11,0.193,66.102,250159,4,Christian & Gospel
0.564,0.578,1,-4.987,1,0.0263,0.102,0.0,0.113,0.433,101.928,177805,4,Christian & Gospel
0.372,0.597,8,-6.478,1,0.0334,0.53,0.0,0.27,0.266,132.981,308060,4,Christian & Gospel
0.323,0.277,8,-8.884,1,0.0322,0.89,0.0,0.134,0.258,98.919,201089,4,Christian & Gospel
