danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.513,0.984,2,-4.015,1,0.262,0.0179,0.0,0.48,0.196,99.972,audio_features,7cY80346hpJqWsZICV8AP2,spotify:track:7cY80346hpJqWsZICV8AP2,https://api.spotify.com/v1/tracks/7cY80346hpJqWsZICV8AP2,https://api.spotify.com/v1/audio-analysis/7cY80346hpJqWsZICV8AP2,175366,4
0.543,0.724,2,-7.343,1,0.0566,0.000265,0.005,0.176,0.411,157.993,audio_features,1xcu2Lip4zQCVIMG23xrbn,spotify:track:1xcu2Lip4zQCVIMG23xrbn,https://api.spotify.com/v1/tracks/1xcu2Lip4zQCVIMG23xrbn,https://api.spotify.com/v1/audio-analysis/1xcu2Lip4zQCVIMG23xrbn,185147,4
0.509,0.877,10,-3.357,0,0.115,0.012,0.0,0.376,0.803,176.031,audio_features,4CTkQljbP19RftsQVJ8oxv,spotify:track:4CTkQljbP19RftsQVJ8oxv,https://api.spotify.com/v1/tracks/4CTkQljbP19RftsQVJ8oxv,https://api.spotify.com/v1/audio-analysis/4CTkQljbP19RftsQVJ8oxv,185567,4
0.436,0.837,8,-3.066,1,0.0338,0.00114,2.59e-05,0.0949,0.739,184.022,audio_features,1HVpMLk4rsUgSqIC2KAuiK,spotify:track:1HVpMLk4rsUgSqIC2KAuiK,https://api.spotify.com/v1/tracks/1HVpMLk4rsUgSqIC2KAuiK,https://api.spotify.com/v1/audio-analysis/1HVpMLk4rsUgSqIC2KAuiK,199608,4
0.541,0.611,10,-5.543,1,0.0293,0.326,0.0,0.0401,0.677,131.157,audio_features,7qWNXlAaH8NSn0oa1w3Wor,spotify:track:7qWNXlAaH8NSn0oa1w3Wor,https://api.spotify.com/v1/tracks/7qWNXlAaH8NSn0oa1w3Wor,https://api.spotify.com/v1/audio-analysis/7qWNXlAaH8NSn0oa1w3Wor,214979,4
0.382,0.956,7,-2.906,1,0.113,0.00244,0.0,0.354,0.389,134.148,audio_features,2FZXuCw75FYVfiNHtFQON9,spotify:track:2FZXuCw75FYVfiNHtFQON9,https://api.spotify.com/v1/tracks/2FZXuCw75FYVfiNHtFQON9,https://api.spotify.com/v1/audio-analysis/2FZXuCw75FYVfiNHtFQON9,233680,4
0.353,0.97,7,-4.338,1,0.231,3.32e-05,3.21e-05,0.158,0.256,122.946,audio_features,4LkzQ531jFA5ZHXxy5SxO2,spotify:track:4LkzQ531jFA5ZHXxy5SxO2,https://api.spotify.com/v1/tracks/4LkzQ531jFA5ZHXxy5SxO2,https://api.spotify.com/v1/audio-analysis/4LkzQ531jFA5ZHXxy5SxO2,200752,4
0.63,0.87,0,-5.472,1,0.033,0.000648,0.000166,0.133,0.777,145.046,audio_features,4C0BzFXSBi1G9GdDzYYnnj,spotify:track:4C0BzFXSBi1G9GdDzYYnnj,https://api.spotify.com/v1/tracks/4C0BzFXSBi1G9GdDzYYnnj,https://api.spotify.com/v1/audio-analysis/4C0BzFXSBi1G9GdDzYYnnj,175600,4
0.71,0.862,6,-4.805,0,0.044,0.283,0.592,0.0909,0.812,102.017,audio_features,1yGEIIMUatyH7gpClnvoUA,spotify:track:1yGEIIMUatyH7gpClnvoUA,https://api.spotify.com/v1/tracks/1yGEIIMUatyH7gpClnvoUA,https://api.spotify.com/v1/audio-analysis/1yGEIIMUatyH7gpClnvoUA,152711,4
0.533,0.907,3,-2.281,1,0.0757,0.00166,0.0736,0.288,0.629,95.918,audio_features,0DCUrM5omLum9e4UXCKhEM,spotify:track:0DCUrM5omLum9e4UXCKhEM,https://api.spotify.com/v1/tracks/0DCUrM5omLum9e4UXCKhEM,https://api.spotify.com/v1/audio-analysis/0DCUrM5omLum9e4UXCKhEM,231250,4
0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,audio_features,59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/audio-analysis/59WN2psjkt1tyaxjspN8fp,313573,4
0.186,0.965,0,-3.861,1,0.242,0.000227,4.3e-05,0.0722,0.363,179.603,audio_features,53NkQOx965C85o2Xxv5ZyC,spotify:track:53NkQOx965C85o2Xxv5ZyC,https://api.spotify.com/v1/tracks/53NkQOx965C85o2Xxv5ZyC,https://api.spotify.com/v1/audio-analysis/53NkQOx965C85o2Xxv5ZyC,259627,3
0.544,0.965,9,-2.573,1,0.0881,0.0144,6.37e-06,0.284,0.588,76.501,audio_features,0makTIleiItaT4oD2ffTYd,spotify:track:0makTIleiItaT4oD2ffTYd,https://api.spotify.com/v1/tracks/0makTIleiItaT4oD2ffTYd,https://api.spotify.com/v1/audio-analysis/0makTIleiItaT4oD2ffTYd,275784,4
0.561,0.824,9,-3.992,1,0.189,0.384,0.0,0.0956,0.696,163.81,audio_features,5sKGmZDmkGwFed5dPpZpZL,spotify:track:5sKGmZDmkGwFed5dPpZpZL,https://api.spotify.com/v1/tracks/5sKGmZDmkGwFed5dPpZpZL,https://api.spotify.com/v1/audio-analysis/5sKGmZDmkGwFed5dPpZpZL,154556,4
0.596,0.964,4,-3.387,0,0.288,0.48,0.0,0.181,0.456,174.98,audio_features,6o5CBptHCsb4pyQV9l3TBU,spotify:track:6o5CBptHCsb4pyQV9l3TBU,https://api.spotify.com/v1/tracks/6o5CBptHCsb4pyQV9l3TBU,https://api.spotify.com/v1/audio-analysis/6o5CBptHCsb4pyQV9l3TBU,128775,4
0.604,0.433,7,-6.256,1,0.0339,0.901,0.0,0.676,0.257,139.696,audio_features,4YhPcVIxIAJrLhFVPGbJkE,spotify:track:4YhPcVIxIAJrLhFVPGbJkE,https://api.spotify.com/v1/tracks/4YhPcVIxIAJrLhFVPGbJkE,https://api.spotify.com/v1/audio-analysis/4YhPcVIxIAJrLhFVPGbJkE,202067,4
0.648,0.674,6,-4.929,1,0.0393,0.758,0.0,0.169,0.643,119.942,audio_features,3JLhwgadVkN8zckxL1ICrI,spotify:track:3JLhwgadVkN8zckxL1ICrI,https://api.spotify.com/v1/tracks/3JLhwgadVkN8zckxL1ICrI,https://api.spotify.com/v1/audio-analysis/3JLhwgadVkN8zckxL1ICrI,204596,4
0.659,0.689,1,-4.984,0,0.0319,0.539,0.0,0.147,0.701,99.967,audio_features,4AAIAVjSyiq1N7SXKkwXZe,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,https://api.spotify.com/v1/tracks/4AAIAVjSyiq1N7SXKkwXZe,https://api.spotify.com/v1/audio-analysis/4AAIAVjSyiq1N7SXKkwXZe,203158,4
0.564,0.34,7,-8.493,1,0.0265,0.931,6.32e-05,0.143,0.603,84.722,audio_features,3KhqCh8U9dGfrsV84zPDIM,spotify:track:3KhqCh8U9dGfrsV84zPDIM,https://api.spotify.com/v1/tracks/3KhqCh8U9dGfrsV84zPDIM,https://api.spotify.com/v1/audio-analysis/3KhqCh8U9dGfrsV84zPDIM,179000,3
0.81,0.712,9,-2.885,0,0.167,0.314,0.0,0.126,0.534,130.038,audio_features,2hloKDkwGLjtYvAoqn39gV,spotify:track:2hloKDkwGLjtYvAoqn39gV,https://api.spotify.com/v1/tracks/2hloKDkwGLjtYvAoqn39gV,https://api.spotify.com/v1/audio-analysis/2hloKDkwGLjtYvAoqn39gV,148639,4
0.656,0.842,5,-3.746,0,0.201,0.574,0.0,0.689,0.721,159.918,audio_features,0redQHBfejmPUhonR5ppGC,spotify:track:0redQHBfejmPUhonR5ppGC,https://api.spotify.com/v1/tracks/0redQHBfejmPUhonR5ppGC,https://api.spotify.com/v1/audio-analysis/0redQHBfejmPUhonR5ppGC,156942,4
0.48,0.569,11,-9.953,1,0.0306,0.181,0.0,0.56,0.711,146.148,audio_features,3oMk1VNl1N7dgibHwHw1j2,spotify:track:3oMk1VNl1N7dgibHwHw1j2,https://api.spotify.com/v1/tracks/3oMk1VNl1N7dgibHwHw1j2,https://api.spotify.com/v1/audio-analysis/3oMk1VNl1N7dgibHwHw1j2,202707,4
0.557,0.95,0,-4.418,0,0.263,0.516,0.0,0.689,0.666,153.867,audio_features,3Bkw2nrO4vXwql6BBDH5pq,spotify:track:3Bkw2nrO4vXwql6BBDH5pq,https://api.spotify.com/v1/tracks/3Bkw2nrO4vXwql6BBDH5pq,https://api.spotify.com/v1/audio-analysis/3Bkw2nrO4vXwql6BBDH5pq,149026,4
0.81,0.712,9,-2.885,0,0.167,0.314,0.0,0.126,0.534,130.038,audio_features,2hloKDkwGLjtYvAoqn39gV,spotify:track:2hloKDkwGLjtYvAoqn39gV,https://api.spotify.com/v1/tracks/2hloKDkwGLjtYvAoqn39gV,https://api.spotify.com/v1/audio-analysis/2hloKDkwGLjtYvAoqn39gV,148639,4
0.596,0.964,4,-3.387,0,0.288,0.48,0.0,0.181,0.456,174.98,audio_features,6o5CBptHCsb4pyQV9l3TBU,spotify:track:6o5CBptHCsb4pyQV9l3TBU,https://api.spotify.com/v1/tracks/6o5CBptHCsb4pyQV9l3TBU,https://api.spotify.com/v1/audio-analysis/6o5CBptHCsb4pyQV9l3TBU,128775,4
0.769,0.797,9,-4.682,1,0.0531,0.647,0.0,0.98,0.71,132.066,audio_features,4zKwFMVMddFIQ643U0eEHo,spotify:track:4zKwFMVMddFIQ643U0eEHo,https://api.spotify.com/v1/tracks/4zKwFMVMddFIQ643U0eEHo,https://api.spotify.com/v1/audio-analysis/4zKwFMVMddFIQ643U0eEHo,161161,4
0.483,0.91,11,-3.474,1,0.0845,0.13,0.0,0.395,0.576,166.057,audio_features,0JIYoXtJfORxI6gRpHv6ZW,spotify:track:0JIYoXtJfORxI6gRpHv6ZW,https://api.spotify.com/v1/tracks/0JIYoXtJfORxI6gRpHv6ZW,https://api.spotify.com/v1/audio-analysis/0JIYoXtJfORxI6gRpHv6ZW,172005,4
0.48,0.569,11,-9.953,1,0.0306,0.181,0.0,0.56,0.711,146.148,audio_features,3oMk1VNl1N7dgibHwHw1j2,spotify:track:3oMk1VNl1N7dgibHwHw1j2,https://api.spotify.com/v1/tracks/3oMk1VNl1N7dgibHwHw1j2,https://api.spotify.com/v1/audio-analysis/3oMk1VNl1N7dgibHwHw1j2,202707,4
0.564,0.34,7,-8.493,1,0.0265,0.931,6.32e-05,0.143,0.603,84.722,audio_features,3KhqCh8U9dGfrsV84zPDIM,spotify:track:3KhqCh8U9dGfrsV84zPDIM,https://api.spotify.com/v1/tracks/3KhqCh8U9dGfrsV84zPDIM,https://api.spotify.com/v1/audio-analysis/3KhqCh8U9dGfrsV84zPDIM,179000,3
0.648,0.674,6,-4.929,1,0.0393,0.758,0.0,0.169,0.643,119.942,audio_features,3JLhwgadVkN8zckxL1ICrI,spotify:track:3JLhwgadVkN8zckxL1ICrI,https://api.spotify.com/v1/tracks/3JLhwgadVkN8zckxL1ICrI,https://api.spotify.com/v1/audio-analysis/3JLhwgadVkN8zckxL1ICrI,204596,4
0.774,0.693,7,-10.469,1,0.0329,0.198,0.0,0.169,0.966,90.031,audio_features,55r2SmiZJvUchh7p4V67nl,spotify:track:55r2SmiZJvUchh7p4V67nl,https://api.spotify.com/v1/tracks/55r2SmiZJvUchh7p4V67nl,https://api.spotify.com/v1/audio-analysis/55r2SmiZJvUchh7p4V67nl,219200,4
0.62,0.733,9,-5.567,1,0.0322,0.0776,0.0,0.363,0.486,102.025,audio_features,1OYJlZVDrTsA6EJzf78fQp,spotify:track:1OYJlZVDrTsA6EJzf78fQp,https://api.spotify.com/v1/tracks/1OYJlZVDrTsA6EJzf78fQp,https://api.spotify.com/v1/audio-analysis/1OYJlZVDrTsA6EJzf78fQp,201441,4
0.75,0.832,2,-4.971,1,0.0302,0.179,0.0,0.386,0.845,124.067,audio_features,6ENo0Fi1zs2roOcFoEO7aP,spotify:track:6ENo0Fi1zs2roOcFoEO7aP,https://api.spotify.com/v1/tracks/6ENo0Fi1zs2roOcFoEO7aP,https://api.spotify.com/v1/audio-analysis/6ENo0Fi1zs2roOcFoEO7aP,177373,4
0.609,0.399,5,-11.048,1,0.0246,0.835,1.86e-05,0.106,0.28,87.045,audio_features,3ISogX91Tu0JhnKWoG8Vi8,spotify:track:3ISogX91Tu0JhnKWoG8Vi8,https://api.spotify.com/v1/tracks/3ISogX91Tu0JhnKWoG8Vi8,https://api.spotify.com/v1/audio-analysis/3ISogX91Tu0JhnKWoG8Vi8,256160,4
0.597,0.639,9,-5.292,1,0.027,0.547,0.0,0.945,0.415,96.134,audio_features,2LxASDTxHiMvhEFEHQxNi3,spotify:track:2LxASDTxHiMvhEFEHQxNi3,https://api.spotify.com/v1/tracks/2LxASDTxHiMvhEFEHQxNi3,https://api.spotify.com/v1/audio-analysis/2LxASDTxHiMvhEFEHQxNi3,273987,4
0.513,0.696,7,-7.971,1,0.0554,0.414,0.0,0.185,0.526,150.809,audio_features,66A3fQ5TguOa0QjjHIY07L,spotify:track:66A3fQ5TguOa0QjjHIY07L,https://api.spotify.com/v1/tracks/66A3fQ5TguOa0QjjHIY07L,https://api.spotify.com/v1/audio-analysis/66A3fQ5TguOa0QjjHIY07L,220173,4
0.774,0.806,4,-5.953,1,0.06,0.149,0.0,0.279,0.84,112.008,audio_features,5yjRRCdHhkyeShPQgttARp,spotify:track:5yjRRCdHhkyeShPQgttARp,https://api.spotify.com/v1/tracks/5yjRRCdHhkyeShPQgttARp,https://api.spotify.com/v1/audio-analysis/5yjRRCdHhkyeShPQgttARp,211067,4
0.659,0.689,1,-4.984,0,0.0319,0.539,0.0,0.147,0.701,99.967,audio_features,4AAIAVjSyiq1N7SXKkwXZe,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,https://api.spotify.com/v1/tracks/4AAIAVjSyiq1N7SXKkwXZe,https://api.spotify.com/v1/audio-analysis/4AAIAVjSyiq1N7SXKkwXZe,203158,4
0.604,0.433,7,-6.256,1,0.0339,0.901,0.0,0.676,0.257,139.696,audio_features,4YhPcVIxIAJrLhFVPGbJkE,spotify:track:4YhPcVIxIAJrLhFVPGbJkE,https://api.spotify.com/v1/tracks/4YhPcVIxIAJrLhFVPGbJkE,https://api.spotify.com/v1/audio-analysis/4YhPcVIxIAJrLhFVPGbJkE,202067,4
0.703,0.664,5,-4.42,1,0.0283,0.691,0.0,0.356,0.432,104.065,audio_features,2IvsDK2p7Kq3aDrVtESDIg,spotify:track:2IvsDK2p7Kq3aDrVtESDIg,https://api.spotify.com/v1/tracks/2IvsDK2p7Kq3aDrVtESDIg,https://api.spotify.com/v1/audio-analysis/2IvsDK2p7Kq3aDrVtESDIg,166189,4
0.663,0.884,2,-3.4,0,0.0716,0.652,0.0,0.156,0.875,172.059,audio_features,6YjyT6MEMsMc41NNWk2dYg,spotify:track:6YjyT6MEMsMc41NNWk2dYg,https://api.spotify.com/v1/tracks/6YjyT6MEMsMc41NNWk2dYg,https://api.spotify.com/v1/audio-analysis/6YjyT6MEMsMc41NNWk2dYg,175203,4
0.529,0.87,1,-3.463,0,0.0942,0.444,0.0,0.692,0.384,147.778,audio_features,7DkhndGTKaqkFxxKN7XlAh,spotify:track:7DkhndGTKaqkFxxKN7XlAh,https://api.spotify.com/v1/tracks/7DkhndGTKaqkFxxKN7XlAh,https://api.spotify.com/v1/audio-analysis/7DkhndGTKaqkFxxKN7XlAh,166491,4
0.629,0.805,9,-4.158,1,0.0452,0.242,0.0,0.556,0.589,124.041,audio_features,2sYFUcurlISdHlAsnYCEgD,spotify:track:2sYFUcurlISdHlAsnYCEgD,https://api.spotify.com/v1/tracks/2sYFUcurlISdHlAsnYCEgD,https://api.spotify.com/v1/audio-analysis/2sYFUcurlISdHlAsnYCEgD,265451,4
0.81,0.694,8,-6.162,1,0.0793,0.339,0.0,0.366,0.847,135.086,audio_features,3XJQIYKgfrXh92P6P1vGJe,spotify:track:3XJQIYKgfrXh92P6P1vGJe,https://api.spotify.com/v1/tracks/3XJQIYKgfrXh92P6P1vGJe,https://api.spotify.com/v1/audio-analysis/3XJQIYKgfrXh92P6P1vGJe,167000,4
0.427,0.579,9,-5.48,1,0.0401,0.374,0.0,0.98,0.331,94.664,audio_features,0z5Vqn05egEGCQ1VieiYCz,spotify:track:0z5Vqn05egEGCQ1VieiYCz,https://api.spotify.com/v1/tracks/0z5Vqn05egEGCQ1VieiYCz,https://api.spotify.com/v1/audio-analysis/0z5Vqn05egEGCQ1VieiYCz,261483,4
0.505,0.623,7,-6.802,1,0.0452,0.744,0.0,0.636,0.619,106.127,audio_features,5YTW8EjlaWQzC60Fb7fOUr,spotify:track:5YTW8EjlaWQzC60Fb7fOUr,https://api.spotify.com/v1/tracks/5YTW8EjlaWQzC60Fb7fOUr,https://api.spotify.com/v1/audio-analysis/5YTW8EjlaWQzC60Fb7fOUr,362973,4
0.684,0.479,11,-7.871,0,0.0272,0.379,1.08e-05,0.202,0.288,130.098,audio_features,5PcohcWeWnthGMs3cVLX1P,spotify:track:5PcohcWeWnthGMs3cVLX1P,https://api.spotify.com/v1/tracks/5PcohcWeWnthGMs3cVLX1P,https://api.spotify.com/v1/audio-analysis/5PcohcWeWnthGMs3cVLX1P,214440,4
0.872,0.843,3,-7.142,0,0.0491,0.00363,0.685,0.0834,0.708,124.041,audio_features,1mOfzqLMsP6DchvbFNKaHv,spotify:track:1mOfzqLMsP6DchvbFNKaHv,https://api.spotify.com/v1/tracks/1mOfzqLMsP6DchvbFNKaHv,https://api.spotify.com/v1/audio-analysis/1mOfzqLMsP6DchvbFNKaHv,184000,4
0.767,0.786,11,-5.53,0,0.0582,0.0225,0.000595,0.521,0.789,126.035,audio_features,4QF4IfN0TqvJ00V7qHkLRw,spotify:track:4QF4IfN0TqvJ00V7qHkLRw,https://api.spotify.com/v1/tracks/4QF4IfN0TqvJ00V7qHkLRw,https://api.spotify.com/v1/audio-analysis/4QF4IfN0TqvJ00V7qHkLRw,173333,4
0.659,0.855,5,-6.338,1,0.0575,0.0604,1.29e-06,0.14,0.474,126.011,audio_features,2crmkMh5RfynAf9EqeMzJl,spotify:track:2crmkMh5RfynAf9EqeMzJl,https://api.spotify.com/v1/tracks/2crmkMh5RfynAf9EqeMzJl,https://api.spotify.com/v1/audio-analysis/2crmkMh5RfynAf9EqeMzJl,215104,4
0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,audio_features,6qyS9qBy0mEk3qYaH8mPss,spotify:track:6qyS9qBy0mEk3qYaH8mPss,https://api.spotify.com/v1/tracks/6qyS9qBy0mEk3qYaH8mPss,https://api.spotify.com/v1/audio-analysis/6qyS9qBy0mEk3qYaH8mPss,145000,4
0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
0.691,0.695,0,-5.6,1,0.0367,0.0592,0.0,0.0647,0.514,106.064,audio_features,2cc8Sw1OnCuA5bV8nqWqpE,spotify:track:2cc8Sw1OnCuA5bV8nqWqpE,https://api.spotify.com/v1/tracks/2cc8Sw1OnCuA5bV8nqWqpE,https://api.spotify.com/v1/audio-analysis/2cc8Sw1OnCuA5bV8nqWqpE,233386,4
0.767,0.786,11,-5.53,0,0.0582,0.0225,0.000595,0.521,0.789,126.035,audio_features,4QF4IfN0TqvJ00V7qHkLRw,spotify:track:4QF4IfN0TqvJ00V7qHkLRw,https://api.spotify.com/v1/tracks/4QF4IfN0TqvJ00V7qHkLRw,https://api.spotify.com/v1/audio-analysis/4QF4IfN0TqvJ00V7qHkLRw,173333,4
0.659,0.855,5,-6.338,1,0.0575,0.0604,1.29e-06,0.14,0.474,126.011,audio_features,2crmkMh5RfynAf9EqeMzJl,spotify:track:2crmkMh5RfynAf9EqeMzJl,https://api.spotify.com/v1/tracks/2crmkMh5RfynAf9EqeMzJl,https://api.spotify.com/v1/audio-analysis/2crmkMh5RfynAf9EqeMzJl,215104,4
0.872,0.843,3,-7.142,0,0.0491,0.00363,0.685,0.0834,0.708,124.041,audio_features,1mOfzqLMsP6DchvbFNKaHv,spotify:track:1mOfzqLMsP6DchvbFNKaHv,https://api.spotify.com/v1/tracks/1mOfzqLMsP6DchvbFNKaHv,https://api.spotify.com/v1/audio-analysis/1mOfzqLMsP6DchvbFNKaHv,184000,4
0.673,0.95,11,-5.149,1,0.0488,0.0229,0.0823,0.398,0.563,150.019,audio_features,09CnYHiZ5jGT1wr1TXJ9Zt,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,https://api.spotify.com/v1/tracks/09CnYHiZ5jGT1wr1TXJ9Zt,https://api.spotify.com/v1/audio-analysis/09CnYHiZ5jGT1wr1TXJ9Zt,140000,4
0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4
0.61,0.896,9,-4.471,0,0.0384,0.0904,0.000157,0.0943,0.0723,128.056,audio_features,5ovAmYzYLeEmOX6P3bmlzV,spotify:track:5ovAmYzYLeEmOX6P3bmlzV,https://api.spotify.com/v1/tracks/5ovAmYzYLeEmOX6P3bmlzV,https://api.spotify.com/v1/audio-analysis/5ovAmYzYLeEmOX6P3bmlzV,204103,4
0.595,0.989,5,-2.695,1,0.0736,0.017,0.0,0.321,0.223,129.989,audio_features,7leW1Dmvs9A4oDh9i5Qwpz,spotify:track:7leW1Dmvs9A4oDh9i5Qwpz,https://api.spotify.com/v1/tracks/7leW1Dmvs9A4oDh9i5Qwpz,https://api.spotify.com/v1/audio-analysis/7leW1Dmvs9A4oDh9i5Qwpz,136580,4
0.728,0.91,1,-7.859,1,0.0543,0.0149,0.874,0.0881,0.369,129.996,audio_features,5LnmTw8f1a3xB8zQMVtr2k,spotify:track:5LnmTw8f1a3xB8zQMVtr2k,https://api.spotify.com/v1/tracks/5LnmTw8f1a3xB8zQMVtr2k,https://api.spotify.com/v1/audio-analysis/5LnmTw8f1a3xB8zQMVtr2k,492000,3
0.636,0.946,7,-5.817,1,0.0533,0.0168,0.904,0.463,0.798,122.999,audio_features,501ZbAtbFWE9GhfCiAnblY,spotify:track:501ZbAtbFWE9GhfCiAnblY,https://api.spotify.com/v1/tracks/501ZbAtbFWE9GhfCiAnblY,https://api.spotify.com/v1/audio-analysis/501ZbAtbFWE9GhfCiAnblY,208293,4
0.715,0.765,7,-7.837,0,0.0363,0.124,0.0824,0.0391,0.733,118.026,audio_features,7hO6BIPeHb0Y5v9bgXoxKg,spotify:track:7hO6BIPeHb0Y5v9bgXoxKg,https://api.spotify.com/v1/tracks/7hO6BIPeHb0Y5v9bgXoxKg,https://api.spotify.com/v1/audio-analysis/7hO6BIPeHb0Y5v9bgXoxKg,327458,4
0.722,0.957,10,-5.234,1,0.0503,0.0023,0.0294,0.0723,0.793,127.993,audio_features,6SPL90S8UtSnNDNIFpuwPl,spotify:track:6SPL90S8UtSnNDNIFpuwPl,https://api.spotify.com/v1/tracks/6SPL90S8UtSnNDNIFpuwPl,https://api.spotify.com/v1/audio-analysis/6SPL90S8UtSnNDNIFpuwPl,300076,4
0.62,0.863,6,-8.327,1,0.0377,0.00158,0.705,0.113,0.1,121.995,audio_features,7q8xVdmpBJHNOA6pZq1Hhw,spotify:track:7q8xVdmpBJHNOA6pZq1Hhw,https://api.spotify.com/v1/tracks/7q8xVdmpBJHNOA6pZq1Hhw,https://api.spotify.com/v1/audio-analysis/7q8xVdmpBJHNOA6pZq1Hhw,413315,4
0.788,0.8,2,-8.785,1,0.0761,0.0431,0.851,0.101,0.489,130.022,audio_features,1Ib8CVpUEKuqfnIB9T5gt8,spotify:track:1Ib8CVpUEKuqfnIB9T5gt8,https://api.spotify.com/v1/tracks/1Ib8CVpUEKuqfnIB9T5gt8,https://api.spotify.com/v1/audio-analysis/1Ib8CVpUEKuqfnIB9T5gt8,231803,4
0.681,0.999,1,-3.265,1,0.0645,0.0888,0.811,0.209,0.578,172.021,audio_features,4lgVbCE0R1gnM5igDvLtfh,spotify:track:4lgVbCE0R1gnM5igDvLtfh,https://api.spotify.com/v1/tracks/4lgVbCE0R1gnM5igDvLtfh,https://api.spotify.com/v1/audio-analysis/4lgVbCE0R1gnM5igDvLtfh,267907,4
0.79,0.868,9,-6.021,1,0.0483,0.0068,0.898,0.0591,0.53,130.988,audio_features,4QUiteCpaMkusxt9K0N8Ki,spotify:track:4QUiteCpaMkusxt9K0N8Ki,https://api.spotify.com/v1/tracks/4QUiteCpaMkusxt9K0N8Ki,https://api.spotify.com/v1/audio-analysis/4QUiteCpaMkusxt9K0N8Ki,455334,4
0.726,0.52,6,-11.815,1,0.0529,0.00559,0.865,0.109,0.319,130.686,audio_features,55s7B24EXzo2oklyJcVQID,spotify:track:55s7B24EXzo2oklyJcVQID,https://api.spotify.com/v1/tracks/55s7B24EXzo2oklyJcVQID,https://api.spotify.com/v1/audio-analysis/55s7B24EXzo2oklyJcVQID,466413,4
0.773,0.942,7,-8.589,1,0.0836,1.07e-05,0.891,0.0827,0.535,129.998,audio_features,4gobAVFoc3Skr3xWxe6USU,spotify:track:4gobAVFoc3Skr3xWxe6USU,https://api.spotify.com/v1/tracks/4gobAVFoc3Skr3xWxe6USU,https://api.spotify.com/v1/audio-analysis/4gobAVFoc3Skr3xWxe6USU,358373,4
0.863,0.522,4,-5.375,0,0.153,0.473,0.0,0.131,0.599,137.977,audio_features,4N8bnqG6Y8bNibjaYppqos,spotify:track:4N8bnqG6Y8bNibjaYppqos,https://api.spotify.com/v1/tracks/4N8bnqG6Y8bNibjaYppqos,https://api.spotify.com/v1/audio-analysis/4N8bnqG6Y8bNibjaYppqos,170455,4
0.634,0.625,3,-6.875,0,0.118,0.152,0.0,0.279,0.73,149.66,audio_features,0ycjYQkQ7lJpZf47BEiDLx,spotify:track:0ycjYQkQ7lJpZf47BEiDLx,https://api.spotify.com/v1/tracks/0ycjYQkQ7lJpZf47BEiDLx,https://api.spotify.com/v1/audio-analysis/0ycjYQkQ7lJpZf47BEiDLx,160400,4
0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,audio_features,5ByAIlEEnxYdvpnezg7HTX,spotify:track:5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,302760,4
0.432,0.372,9,-9.335,1,0.0429,0.855,0.0,0.124,0.624,97.435,audio_features,3saiVig4WNixRoaQHKGMkb,spotify:track:3saiVig4WNixRoaQHKGMkb,https://api.spotify.com/v1/tracks/3saiVig4WNixRoaQHKGMkb,https://api.spotify.com/v1/audio-analysis/3saiVig4WNixRoaQHKGMkb,171000,5
0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,audio_features,7221xIgOnuakPdLqT0F3nP,spotify:track:7221xIgOnuakPdLqT0F3nP,https://api.spotify.com/v1/tracks/7221xIgOnuakPdLqT0F3nP,https://api.spotify.com/v1/audio-analysis/7221xIgOnuakPdLqT0F3nP,178206,4
